绿色印刷 认证 盛元印务 环保 效益,"随着低碳经济理念的不断深化,发展绿色印刷已经成为印刷行业的发展方向。从字面上理解,绿色印刷是以环保、节能为主题,目前在中国开展的绿色印刷认证对企业提出了更多、更严苛的要求,而事实上笔者认为绿色印刷认证是每个印刷企业都需要去做和努力实现的目标。因为绿色印刷对企业也好,对社会也好,或者说给印刷行业带来的积极影响和意义都是多方面的。下面就来分析一下绿色印刷认证给企业带来的益处。"
绿色印刷 印刷企业 中小学教科书 新闻出版局 青海省 环境标志 上海市 印刷工作 认证工作 山西省,"为进一步了解各地区的绿色印刷推进情况,分享各地区开展绿色印刷的成功经验以及帮助印刷企业抓住机遇,实现绿色转型,在此,本文对近1年来部分地区开展的绿色印刷行动进行了整理。"
绿色印刷 政府采购 票据 票证 发票 印刷企业 基本实现 环保 甘肃 引导,"每日甘肃网2013-12-06报道:日前,环保部发布《关于票据票证实施绿色印刷的通知》,明确从2014年起,各地要引导票据票证印刷企业实施绿色印刷。到""十二五""期末,政府采购的税务发票、财政票据等票据票证将基本实现绿色印刷,同时要引导和鼓励其他各类票据票证逐渐实现绿色印刷。"
绿色印刷 历程 现状 举措 绿色认证,"世界100多年的工业化道路,一直延续着""先污染后治理""的发展模式,先给环境造成严重污染,如伦敦及其他工业城市上空的雾霾,都与工业污染密切相关,然后治理污染就成了刻不容缓的任务。绿色印刷和其他工业的绿色生产一样,不仅关系着印刷产业的健康发展,而且与人类社会的生存发展息息相关,已经引起世人的足够重"
紫外发光二极管 扫描 波长 照度,"近年来随着UV-LED的问世,为印制电路板曝光领域带来革命性的变化。其高效节能、恒定的光照强度、优秀的温度控制、几乎为零的维护成本。促使UV-LED面光源替代传统曝光灯成为发展趋势。文章针对印制电路板阻焊曝光工艺紫外光源的特点,论述了推广应用中需要克服的相关技术及解决方法;并通过实验数据,分析出影响UV-LED面光源曝光均匀性、时间、解析度的因素。实践表明,采用扫描式、混合波长的UV-LED面光源曝光方式,高效节能、光强分布均匀稳定、能够完全满足阻焊曝光过程对光源的指标要求,可操作性强,对印制电路板曝光工艺的品质提升与节能降耗将起到推动作用。"
水性油墨 水性丙烯酸树脂 抗水性 干燥速度,"水性油墨的抗水性和耐酸碱性是直接制约水性油墨应用性能的重要指标,本研究采用甲基丙烯酸甲酯(MM A)、丙烯酸丁酯(BA)为硬软单体,以丙烯酸(AA)、丙烯酸羟丙酯(HPA)为功能单体,采用乳液聚合法制备一种高固含量、耐酸碱性和抗水性优良、成膜性较好的水性丙烯酸树脂,并用这种树脂配制水性油墨;讨论了各单体用量对树脂膜抗水性和耐酸碱性的影响,以及油墨其他相关成分对油墨干燥速度、抗水性和光泽度的影响。研究表明,当MMA:BA质量比为3:2,AA和HPA含量分别为3.6%和6.7%时,树脂获得良好的抗水性;当助溶剂异丙醇含量为5%,分散剂用量为颜料和填料总量的3%,pH值为8.5~9.0,油墨中水的含量为25%时,油墨具备较好的干燥速度、抗水性和光泽度等性能。"
绿色印刷包装 环保油墨 印刷电子 印后加工 按需喷墨,"为了解目前国内有关绿色印刷包装的研究现状,对2008-2012年国内有关环保油墨、印刷电子、印后加工、按需喷墨的文献进行汇总研究,并从文献学的角度对其进行综合分析。研究结果表明,环保油墨和印后加工的文献数量较大,但文献数量增长整体呈下滑趋势;而印刷电子、按需喷墨文献数量虽然远远低于环保油墨和印后加工,但文献数量却增长迅猛。"
大豆油 胶印油墨 植物油脂 环保植物 印刷企业 挥发性有机化合物 挥发性有机污染物 绿色环保型 绿色化 油基油墨,"近年来,随着绿色环保印刷的呼声日益高涨,各个印刷企业都在实施绿色环保措施。油墨作为印刷行业的主要耗材,其绿色环保受到人们的密切关注。尤其挥发性有机污染物(VOC)减排与控制技术创新联盟的成立对油墨的绿色技术提出更高的要求。而环保植物油墨(大豆油墨)作为环保油墨中的佼佼者它不仅绿色环保,还加速了我国印刷行业绿色化前进的步伐。"
油墨 安全标准 环保标准 保存期 创新 同类 研发 玩具 经验 生产商,"·爱克发超过140年经验创新,1992年开始油墨研发;·通过全球ISO环保标准ISO 9001:2000及ISO 14001:2004:·通过全球玩具安全标准(EN 71-3:及ASTM F963-96a)·气味接近零,为同类UV油墨中最轻;保存期达18个月,为同类UV由墨中最长;"
导电油墨 电子市场 印刷 应用市场 市场规模 经济危机 咨询公司 研发 新产品 预测值,"2008～2009年的经济危机几乎对所有行业造成冲击,甚至以研发为主推力的导电油墨和印刷电子市场也未能幸免。即使这样,我们还是欣喜地看到在导电油墨和印刷电子市场上仍有许多新公司成立,且各公司不断加大研发力度,并在2010年陆续推出新产品。2011年,这种趋势还在持续。据知名咨询公司IDTechEx预测:2026年,印刷电子市场规模将达到3000亿美元。即使市场规模仅达到预测值的一半,也意味着该领域具有巨大的市场商机。印刷电子成为导电油墨又一主要应用市场"
纸张印刷适性 综合评价 预测 光谱表征 自定义纸张特性文件 色彩算法自动选择,目前全球造纸工业的大宗消费领域是印刷行业纸张成本占到印刷总成本的6070纸张印刷适性是决定其印刷过程和质量的重要因素揭示纸张性能与印刷品质量之间的作用机理是造纸和印刷行业尤为突出的问题然而由于纸张性能印刷之间复杂的多元关系以及影响因素的不确定性该技术难题尚未能较好突破本课题以不同印刷适性纸张为分析对象评判纸张相关性能对其响应印效指标的影响程度量化两体系之间的多元非线性作用规律从纸张相关性能有效组合角度出发研究纸张印刷适性的综合质量评价模型推导纸张性能综合和印刷品质量综合的数学表达式探索两者的关联构建纸张印刷适性的预测方程基于光谱传输特性实现测试纸张与参考纸张之间的印刷适性匹配和评估并推导待印刷纸张的光谱表征模型创建自定义的纸张特性文件揭示不同印刷适性纸张与目标印品阶调色彩传输的作用机理并开发其应用模块针对色域边界色域映射再现意图三个色彩复制关键技术分别提出新的算法并研究根据不同印刷适性纸张的复制特征自动选择适合应用策略机制且编制软件程序本课题量化了纸张在印刷中的行为和作用规律旨在为纸张匹配适宜印刷条件提供科学依据形成纸张应用与印刷实践控制的系统理论指导推动我国造纸与印刷技术的高质量生产和针对性应用利用灰关联分析研究纸张相关性能对印刷品质量的影响程度将各性能进行综合排序结果表明铜版纸性能影响力从大到小依次为平滑度匀度指数光泽度白度吸墨性表面强度不透明度胶版纸依次为吸墨性匀度指数光泽度白度不透明度表面强度平滑度轻涂纸依次为平滑度吸墨性白度匀度指数光泽度不透明度表面强度继而选择影响程度最大的前三个纸张性能作为自变量以响应的印品质量指标为因变量建立两者之间作用规律的多元非线性回归模型以此可以寻求最佳纸张性能组合获得预期印刷效果将纸张相关性能指标有效组合可以对纸张质量进行更准确的判断选取6个纸张性能作为输入层纸张综合评价级别值作为输出值构建纸张RBF神经网络综合评价模型结果表明该模型符合实践应用且精度比BP神经网络更高但纸张评价值范围仅为123为了进行更细致的比较提出基于人工鱼群投影寻踪算法的纸张质量综合分析模型建立纸张评价等级与投影值之间的关系式计算出的纸张评价值范围可为任意实数可比性更高尤其适合于同等级纸张的比较利用主成分分析法分别得到纸张性能综合和印刷品质量综合的计算表达式然后以具体纸张性能综合值为自变量以印品质量综合值为因变量拟合两体系之间的关系曲线最终得出纸张印刷适性的预测方程其自变量通过纸张性能综合表达式被转换成纸张相关性能该方案将纸张和印刷结合起来获取信息更全面应用方便结果客观具体基于光谱传输特性提出四种方案实现测试纸张与参考纸张之间的印刷适性评估包括朗伯比尔光谱定律KubelkaMunk光谱模型纽介堡光谱方程主成分分析法结果表明主成分分析法光谱评估效果最好但计算量最复杂纽介堡光谱方程评估效果和计算量均次之朗伯比尔光谱定律和KubelkaMunk光谱模型评估效果最差但计算量最小进一步将高品质的纸张视为朗伯六界面体分解为三个部分再进行组合推导出纸张的全反射率全透射率新模型使得在各种测量几何条件下表征纸张的光谱特性更简单直接提出并建立自定义的纸张特性文件使印刷所用的纸张和油墨能更好地相适应和匹配纸张特性文件的核心建立步骤是印刷设备的基本线性化最适合油墨色彩数量的判定判断最大油墨厚度并给出油墨量建议利用VC软件进行上述步骤编程使其能够在色彩管理系统中进行调用应用于实际印刷系统中利用曲面细分技术计算色域球体边界的三角形近似值将凸壳算法非空区域最大值点的γ02提出基于分区最大边界法和凸壳算法的组合方案色域边界新算法结果表明组合算法精度和计算量均介于分区最大边界法和凸壳算法之间基于遗传算法提出色域映射的新方法将图像超色域颜色的CIELAB色彩空间坐标定义为基因适应度函数定义为原始图像和映射图像的SCIELAB色差的倒数实行单点交叉或多点交叉结果表明遗传算法色域映射方案比传统裁切算法的色差要小针对四种再现意图对其各自特点及适用范围进行实验和规律总结最后分析纸张各性能与再现意图色域边界算法及色域映射方法的关系研究得出根据纸张相关性能自动选择各种色彩具体算法的规律和方案流程并利用VC软件实现自动选择功能
,"UV油墨非常适合于玻璃产品的印刷,但其耐水性不佳,一直困扰着国内外油墨研发者,也阻碍了UV油墨在玻璃上的推广应用。针对这一情况,伊藤油墨涂料化工技研株式会社总结多年UV油墨研发经验和教训,突破传统思路,最新开发出一款耐水煮UV丝印玻璃油墨N-GL9000,其特点如下:(1)极佳的耐水性。UV固化好的玻璃产品,能经得起自来水浸泡30 d以上,再用开水浸泡24 h,固化膜硬度和附着力不受影响。(2)UV快速固化,无需后加热处理。新型UV玻璃油墨印刷后,直接UV固化,不需要后加热处理,就能赋予墨层极佳的耐水性能。"
,"酒瓶贴花用途的低温水转印花纸是近年来为适印低能耗、环保及美观的要求而开发的水转印花纸产品。通常这类花纸都是由溶剂挥发型油墨进行印刷,因此印刷环境较为恶劣,生产效率也较低。为改变这种状况,目前国内已有油墨生产厂家着手研发环保和印刷效率更高的UV固化型油墨。本文就杭州恒基油墨涂料有限公司研发和生产的酒瓶用花纸印刷的UV系列油墨作一简单的介绍。"
绿色设计理念 食品包装 可持续性 环保,现代科学技术的革新既给社会生产力带来了突飞猛进的发展为人类创造了巨大的物质财富又对生态环境造成了前所未有的破坏一场绿色革命浪潮正在席卷全球将绿色设计理念运用于食品包装设计中是顺应世界绿色文明发展的趋势将对人类及其居住环境起到重要作用本文以绿色设计理念为引线了解认知运用绿色包装设计的理念对食品包装的材料结构以及视觉元素进行适度健康可回收的绿色效能研究以绿色设计理念为指导的绿色食品包装主要是探究包装的可持续性即保护生态环境的效率提高包装生态环境的协调性减轻包装对环境产生的负荷与冲击力具体地说就是节省材料减少废弃物节省资源和能源易于回收利用和再循环包装材料能自行分解不污染环境不造成公害食品包装可持续性的意义主要在于加强对包装生产的管理和包装废弃物的回收处理目前世界公认包装的三种作用变得越来越明显即包装在经济发展中的中心性包装的环境保护责任性和致力于改善人类生存条件的技术创新性绿色包装的目标就是要以保存最大限度的自然资源形成最小数量的废弃物和最低限度的环境污染本文在探究绿色理念的过程中深刻感受到绿色包装设计已经不仅仅是一句时髦的口号而是切切实实关系到每一个人切身利益的事情当今世界各国进入市场的商品中已经有众多利用高科技手段完成的绿色包装设计成果出现如无菌纸盒包装可降解塑料包装可食用包装材料有机生物包装材料等食品包装设计由豪华向节俭由污染向环保着眼于人与自然的生态平衡关系还地球一个绿色的空间这已成为必然的发展趋势
,"近日,伊藤油墨涂料化工技研株式会社总结多年UV油墨研发经验开发出一款耐水煮UV玻璃油墨N-GL9000。这种新型UV油墨有以下几个特点:一是极佳的耐水性。经过UV油墨固化好的玻璃产品,能经得起自来水浸泡30天以上,并且固化膜硬度和附着力均不受影响。二是这种UV油墨固化快,无需加热处"
绿色印刷包装 专利 按需喷墨 印后,"为了及时了解国际上绿色印刷包装产业技术最新研究进展和发展态势,选取了绿色印刷包装产业4个主要领域——印刷电子、油墨、按需喷墨、印后,进行了德温特专利数据库的主题检索和分析,对国内外关于绿色印刷包装产业的技术研发和知识产权进展态势进行了梳理和总结。结果表明,中国在绿色印刷包装业技术研发领域势头较好,后劲较大。"
热喷墨 压电喷墨 相变喷墨 驱动脉冲,"热喷墨、压电喷墨和相变喷墨印刷以不同的方式发生并喷射墨滴,在打印头的驱动方法上必然存在各自的特点。为了更好地应用喷墨设备,应该对目前商业市场上的三种主要按需喷墨技术的驱动脉冲差异有相当程度的了解。"
智能包装 智能材料 智能结构 RFID,随着科学技术发展所带来的人们生产生活方式的变化传统包装正悄然发生变化在满足包装基本功能的前提下充分体现个性化消费需求彰显人文关怀和拓展产品功能的智能化包装逐步兴起这类包装是建立在综合运用现代智能材料智能技术智能结构等先进设计元素的基础上增强包装的保护功能和最大限度地满足和便利消费者的特殊需求文章结合中外智能化包装设计案例通过对智能化包装技术原理的诠释试图就智能化包装设计方法进行系统探索努力构建智能化包装设计理论体系首先在阐述智能化包装发展概况与背景的基础上对智能化包装的概念进行了重构并据此对智能化包装进行了新的分类及阐述其次对影响智能化包装设计的主要因素进行分析主要从智能技术智能材料与智能结构等三个主要方面着手阐述其特征及其对构成智能化包装的重要作用与影响再次针对智能化包装的特点总结和提炼了智能化包装设计中的某些规律性提取了出若干个关键性步骤综合这些方法与步骤将其归结为析解组借创五个方面来考察与审视智能化包装作为包装领域中一种新的理念与新材料新技术结合的产物具有诸多优势与人性化特点但依然存在技术研发成本标准及受众接受力等问题需要从人才平台及学科建设及良性倡导等方面努力以不断促进智能化包装的良性健康发展
喷墨打印机 喷墨打印机机制文件特点 喷墨打印机机制文件检验,随着计算机的普及和办公电子化的发展各种计算机输出设备普遍出现在社会生活中其中喷墨打印机作为制作日常文件的常用办公机具是计算机输出设备的重要组成部分随着我国社会经济的不断繁荣和法制的健全越来越多的社会活动中都会使用到包含喷墨打印机在内的各种机具来制作如合同借条证明书等日常的文件这些文件也是我国诉讼活动中常见文件因而成为司法鉴定文书研究的重要对象之一针对喷墨打印机机制文件的各种特点进行研究对司法鉴定实践中的文件同一性认定同机认定篡改伪造文件检验都有很大的促进作用为鉴定文件提供有力的支持为司法公平和正义的实现提供有力的促进作用本文对喷墨打印机机制文件的特点研究主要从以下几个方面来阐述本文第一章介绍了喷墨印刷文件的历史和趋势主要来阐明喷墨打印印刷技术有哪些他们的产生和发展过程让读者对喷墨印刷有个全面的了解第二章主要介绍了按需喷墨打印机工作的原理和喷墨打印机机具的构成主要来阐明爱普生佳能惠普三大公司的技术特点第三章主要介绍了当前我国常用喷墨打印机的主要品牌和型号以及为了研究喷墨打印机所设计的样本情况对样本的收集情况和对样本使用显微镜文件检验仪器等设备进行的分析情况以使读者对我国常见喷墨打印机的使用情况有所了解展开喷墨打印机文件特点的研究途径作以介绍第四章主要介绍了对样本的研究形成的喷墨打印机机制文件特点介绍了当前喷墨打印机机制文件的印刷的一般特点主要从墨迹分布形态喷嘴的尺寸分辨率等因素在喷墨印刷文件过程中的特点并且讨论了利用特点的特殊性在喷墨机制文件种属鉴定和同种鉴定中的应用第五章主要介绍了在利用喷墨打印机机制文件鉴定文件中的需要注意的一些问题以及介绍了一例利用喷墨打印机特点鉴定案件的情况
食品包装 可持续性设计 设计理念 设计策略 包装设计,20世纪末到如今人类所赖以生存的自然社会以及人类本身的发展都面临了前所未有的挑战为了迎接和克服这些挑战人们开始寻找一种建立在环境和自然资源可承受基础上的长期发展模式可持续性设计就是其中之一可持续设计在不同的国家有不同的认识和战略措施不仅在发达国家得以广泛地应用在发展中国家也正在得到不断提升的重视本文以可持续设计的理论为基础分析了可持续设计的概念及其发展脉络意义和内涵从可持续设计的视角通过对中国食品包装所存在的安全性过度消耗资源能源回收率低等问题的分析提出了包装材料的选择包装设计的策略包装废弃物的回收包装企业的管理这四个方面的设计途径本文分为七个部分第一部分为绪论介绍选题的背景及意义总结归纳了食品包装的相关概念及其评价体系以及中国食品包装设计中存在的可持续问题第二部分针对存在的可持续问题提出了选择安全环境友好型包装材料的方法第三部分为可持续包装设计过程提供减量化设计一体化设计重用设计耐用设计拆卸设计等多种切实可行的设计策略第四部分介绍了如何推进材料的回收污染的减少和资源能源的节约第五部分探讨了企业如何从宏观的角度掌握资源能源的分配从而达到企业整体的可持续性转变第六部分从系统化的角度以可口可乐公司在可持续发展道路上所采取的全面性方案与措施为例为中国的企业提供可参考的资料
喷墨印刷系统 FPGA 数据通路 小波变换 高速数据接口,喷墨印刷是数字印刷系统的重要组成部分以其适应性广高速智能低污染等特点在印刷各领域得到广泛的应用喷墨印刷在印刷幅面油墨和承印介质的多样化上拓展了传统印刷的内涵随着喷墨印刷技术的不断发展市场上出现了很多喷墨设备不仅国外的许多产品进入我国市场国内许多企业也在积极开发自己的喷墨系统喷墨印刷的喷头控制系统对印刷质量有着重要的影响不仅对图像的清晰度纵向横向的一致性等方面有着重要的影响对于喷印速度也起到决定性的作用而喷墨印刷系统中数据传输速度的高低则直接影响着喷头控制系统性能的优劣论文首先介绍了喷墨印刷系统硬件设计包括喷墨头的选型接口电路的设计等然后运用小波变换和4B5B编码技术设计和实现了喷墨印刷系统软件功能模块最后重点介绍了基于FPGA的喷墨印刷系统高速数据接口的设计和实现研究并设计了喷墨印刷系统的高速数据接口论文选用XAAR公司的按需式喷头XAAR1001作为设计系统的喷墨头以Altera公司的CycloneIII系列的EP3C5E144C8作为控制芯片设计了高速数据接口给出了喷印效果最后对四倍频鉴相模块和4B5B数据传输模块进行了仿真
绿色印刷包装 印刷电子 环保油墨 按需喷墨 印后加工,"为了解国际上绿色印刷包装研究的现状与发展态势,选取科学引文索引(SCI)2008～2012年所收录的绿色印刷包装中有关印刷电子、环保油墨、按需喷墨、印后加工等4个研究方向的文献进行汇总、利用文献研究法进行综合分析,可以看出近5年来印刷电子文献高速增长,环保油墨文献量维持在相对较高的水平,而按需喷墨、印后加工的文献量明显下滑,印刷电子和环保油墨成为行业研究的热点。"
,"第一台卷筒纸喷墨印刷机发明于上世纪70年代,早期的印刷设备相对简陋,尤其是和现代高速生产型设备相比。下面通过惠普、Pitney Bowes、奥西、理光/InfoPrint、网屏、柯达和施乐等主要供应商的最新产品和技术发展分析现代高速工业喷墨印刷机的未来走势。进入2013年,喷墨印刷意味着高速、可与胶印相媲美的印刷质量、更多纸张选择和更大印刷规格。此外,喷墨印刷机还具备生产效率优势。和胶印机不同,喷墨印刷机几乎不需要印前准备,支持个性化印刷。工业喷墨印刷机现在面向的大批量生产领域有:书刊出版、直"
UV-LED油墨 UV-LED光源 光引发剂 固化速率,"UV-LED油墨因节能、环保、高效等优势备受关注。为提高UV-LED油墨的固化速率,选用不同光引发剂分别制备油墨,在不同波长及辐射能量的UV-LED光源下固化,研究了光引发剂和光源对油墨固化速率的影响。改变光引发剂质量分数制备油墨,测试油墨的固化速率,从而确定能使油墨获得较高固化速率的光引发剂质量分数。研究结果表明,光引发剂的种类、质量分数和光源的性能参数对UV-LED油墨的固化速率都有很大影响,所研制的油墨在颜料的透光窗口、光引发剂的光谱吸收峰、光源的光谱辐射峰三者相互匹配时有较高的固化速率。"
绿色印刷 印刷产业链 绿色印刷产业 绿色印刷产业链 产业转型与产业升级,本文以中国印刷产业绿色化发展为背景主要探讨如何实现中国绿色印刷产业发展战略文章以什么是绿为什么绿能不能绿绿到了什么程度存在哪些问题怎样绿的更好为主线研究内容共分为6个部分从第2部分开始依次回答主线当中的五个问题第2部分基本概念与基本理论通过介绍绿色印刷印刷产业链绿色印刷产业和绿色印刷产业链这些主要概念来回答什么事绿第3部分中国印刷产业绿色化发展动因与可行性分析基于印刷产业链的上中下游各个环节进行分析进而提出发展绿色印刷的必要性从国家行业协会以及企业自身三个层次出发分析发展绿色印刷的能动因素以及可行性主要回答了为什么绿能不能绿第4部分国内外印刷业绿色化发展情况分析主要对国内外开展绿色印刷的情况进行分析对比国内外的绿色印刷发展的各个方面主要回答了绿到了什么程度第5部分中国绿色印刷产业发展存在问题分析通过国内外比较以及中国印刷产业的实际情况列出存在的问题寻找原因主要回答了存在哪些问题第6部分推进中国绿色印刷产业发展的战略举措针对主要问题进行战略规划提出战略执行思路主要回答了怎样绿的更好在研究方法方面主要运用实证调研和规范分析相结合定性研究与定量研究兼顾采用比较逻辑分析等战略管理方法统摄全过程研究具体研究方法主要有文献资料分析法实证调研法重点访谈法模型分析法量化分析法等
全球环保 油墨市场 市场规模 可持续发展 调查报告 环保法规 市场预测 产业转型 建立健全 印刷业,"近日,Smithers Pira公司发布了其关于全球环保油墨市场的最新调查报告《环保油墨的未来——2014年市场预测》。报告显示,印刷业正在努力向可持续发展产业转型,环保油墨市场潜力非常可观。预计到2014年,全球环保油墨市场规模有望达到72亿美元,年均复合增长率将达到4.5%。Smithers Pira公司认为,随着环保法规的建立健全,市场对环保油墨的需求将日益增长。"
印刷电子技术 印刷光伏 印刷薄膜晶体管 印刷电路 印刷电子设备,"介绍了印刷电子的基本定义,印刷电子所涉及的产业领域,以及国外对印刷电子技术的研发投入情况。重点介绍了国内自2009年以来印刷电子的发展情况,特别是产业技术开发情况。分析了中国发展印刷电子产业的优势,并对未来印刷电子对中国一些产业领域的影响做了预测。"
柔性电路板 显著性 缺陷检测 图像配准 主边缘提取,柔性印制电路板行业经过六十多年的发展在新材料新工艺的带动下不断和上下游产业相互促进甚至融合发展已经成为国防军工芯片制造等具有战略意义行业中不可或缺的支柱产业本文研究工作的主要目的为提高柔板行业的自动化水平研制自动化设备提高生产效率降低废品率本文通过对柔板行业现有生产方式工艺环节的分析总结出制约该行业进一步提高自动化水平的四个典型工艺环节并深入分析这些环节中的实际问题抽象总结成为两类理论问题图像配准问题和表面缺陷检测问题通过对比人类和现有机器视觉算法在解决这两类问题时的不同方法和表现揭示出人类利用选择性注意机制和信息逐层抽取方式以较少的数据量完成了图像配准和缺陷检测的事实并设计了四个人类实验以实验数据证明了相关理论和猜想本文从仿生学角度出发尝试模拟人类在解决图像配准和表面缺陷检测这两类问题时所采用的视觉机制为了达到此目的首先提出了创新性的AB并行采集处理模式及其机构模型在这个机构模型的基础上以显著性计算为基础模拟人类的选择性注意机制和信息抽取方式把图像配准问题和表面缺陷检测问题整合到一个框架里为了讨论显著性也为了解决柔板图像的干扰边缘问题本文首先讨论了主边缘提取方法由于尺度空间的许多算子和人类视网膜以及视觉皮层的感受野剖面有着很高的相似度本文先讨论了基于尺度空间的边缘提取并提出了一种新的基于尺度空间和格式塔率模拟的主边缘提取法该方法能较好的去除保护膜X光图像纹理造成的干扰边缘得到主要对象的清晰轮廓同时也不影响缺陷的外观本文重点讨论了显著性的生成首先讨论了基于频域的显著性计算方法介绍了现有方法并提出了使用唯相位变换来进行计算的新方法进而讨论了图像金字塔里该显著性方法的特点即低分辨率下的频域显著性图较好的模拟了选择性注意机制而高分辨率下的频域显著性图凸显了包括缺陷在内的非常规模式可以作为很好的缺陷检测手段其次讨论了基于对象的显著性计算方法并提出了使用色彩先验知识来指导对象分割合并的新方法第三提出了新的显著性概念即基于缺陷的显著性计算方法该显著性计算方法模拟人类自上而下的串行视觉处理过程产生高层知识指导下的显著性图基于缺陷的显著性图一共有三种色彩缺陷显著性图边缘密度显著性图和边缘规整度显著性图在讨论了显著性图的特性后本文提出了一种基于显著性计算和局部不变特征的图像配准方法主要讨论了使用频域显著性方法和最大稳定极值区域法相结合的图像配准方法该方法使用图像金字塔中的低分辨率显著性图作为数据导引在显著性点周围进行开窗操作得到显著性区域而最大稳定极值区域法就在所开的显著性区域窗口中进行操作通过这样的处理方法减少了总体计算量降低了误匹配的可能性并通过显著性的导引形成了簇状的数据空间加速了匹配速度为了进行对比也讨论了使用基于对象显著性方法和局部不变特征法相结合的图像配准方法最后本文提出了一种基于显著性计算和信息熵倍率的表面缺陷检测方法这种方法分为两个阶段第一阶段工作在AB模式下当两幅图像粗配准完成后将两幅图像的高分辨率显著性点集进行几何变换后的双向比较进而得出缺陷候选对象而第二阶段使用唯相位变换前后的信息熵倍率来专门处理焊盘金面的缺陷检测问题这两阶段方法都是对人类缺陷检测行为的模拟而模拟的关键也是显著性计算方法
FPC 机器视觉 检测对位 精度 速度,本文结合柔性印刷电路板简称FPC自动化生产线检测对位的需求研究了针对FPC上料机的检测对位系统关键技术系统标定和FPC图像识别与定位在此基础上开发了基于FPC的机器视觉检测对位系统并通过实验对其精度和速度进行了分析验证全文取得了如下研究成果1系统标定技术提出了针对FPC自动上料机的快速系统标定方法该方法首先借助标定板实现摄像机标定然后通过工件移动实现视觉坐标与运动坐标的标定最后通过虚拟标准位置的设置和目标位置的调节实现FPC目标位置的标定具有速度快精度高的特点2FPC图像识别与定位技术论文采用双定位圆识别定位算法该方法通过机械移动的方式分别采集相距较远的两定位圆图像增大图像分辨率提高视觉定位精度3FPC检测对位系统开发结合基于机器视觉检测对位关键技术的研究设计开发了一套针对FPC自动上料机的视觉检测对位系统使其纠偏定位精度达到20μm处于国内领先水平4FPC检测对位系统精度速度实验分析对FPC上料机视觉检测对位系统的误差因素进行了实验论证分析指出了影响精度的主要因素为Z轴旋转精度和移动过程中产生的工件偏移为进一步提高纠偏定位精度奠定了基础为提高速度设计了三种运动过程中快速触发拍照的实现方式及精度验证方法为高速触发的方案选择提供了依据本文填补了国内基于机器视觉的检测对位系统在FPC自动上料机应用的技术空白其研究成果对丰富和发展基于视觉的FPC生产加工技术推进基于机器视觉的FPC检测对位系统的工程应用具有一定的理论意义和工程实用价值
固化 光源系统 有限公司 水循环 印刷机 产业化发展 臭氧产生 综合指标 大功率 发光,"江苏广发光电科技有限公司(以下简称""广发光电"")是一家专业从事新型环保光源的应用研发和产业化发展的企业。其研发生产的大功率LED紫外(UV-LED)固化光源系统的综合指标已达到国际先进水平,在同等固化效率下,可比传统UV固化光源节能80%以上,且工作中无臭氧产生,在UV固化领域起到了革命性的作用。"
凹版印刷 电子技术 喷墨打印 有机半导体材料 电子材料 电子设备 相结合 电子产品 印刷技术 金属纳米粒子,"印刷电子技术,顾名思义,是基于印刷原理的电子技术。更具体一些,是利用现代技术中的光、电及电化学与现代印刷技术相结合,通过高导电的金属纳米粒子制成导电墨水,半导体油墨和绝缘油墨,将电子电路的信息打印、复印、转印或喷墨打印到纸张或塑料薄膜等基材上,形成的具有一定功能的无源原件、有源器件及导线,实现全印制电路。"
导电油墨 印刷电子 印刷工艺 印刷电子材料 印刷电子器件,"印刷电子是将传统印刷工艺应用于电子产品制造的新型工艺技术,导电油墨是印刷电子关键材料之一,受到了人们的广泛关注。为了全面了解并把握导电油墨及其应用发展动态,本文结合近年来导电油墨领域文献及研究工作情况,综合分析了导电油墨的分类、构成以及其印刷工艺技术和印刷装备情况,指出导电油墨的主要发展方向在于既要开发新型功能材料(如碳纳米管、石墨烯等)在导电油墨中的应用技术,又要提高印刷成膜后导电材料间的互联性能,解决印刷电路与其它器件间的连线问题。"
多功能一体机;高速扫描仪;子墨;TIFF;按需喷墨;纹理结构;瓷砖生产;克/平方米;印墨;数码印刷机;,"佳能推出image PROGRAF i PF785大幅面打印和扫描解决方案近日,佳能推出image PROGRAF i PF785大幅面打印和扫描解决方案。该设备最高分辨率为2400dpi×1200dpi,提供320GB硬盘,5种颜色。子墨罐系统允许用户在墨水耗尽之前替换墨盒,而无需停止打印机。i PF785多功能一体机M40可扫描长达315英寸的PDF或JPEG文档,以及590英寸的TIFF文件。M40高速扫描仪具有1200dpi的最高分辨率,可扫描文档最大厚度为2毫米。该设备主要针对CAD/GIS和海报市场。"
